unno,var,nameRID,ClassRID,CCodeRID,pgRID,LabRID,spRID,lqRID,eqRID,piRID,ppRID,MixRID,tiRID,tpRID,trRID,sptRID,catRID,sppRID,spbRID,splRID,colisRID,hinRID,qdt
2793,d,FERROUS METAL CUTTINGS,4.2,S4,III,4.2,592,0,E1,P003 IBC08 LP02 R001,PP20 B3 B6,MP14,BK2,,,,3,W1,VC1 VC2 AP1,,CE11,40,in a form liable to self-heating
2794,a,"BATTERIES, WET, FILLED WITH ACID",8,C11,,8,295 598,1 L,E0,P801,,,,,,,3,,VC1 VC2 AP8,,CE8,80,electric storage
2794,b,"BATTERIES, WET, FILLED WITH ACID",8,C11,,8,295 598,1 L,E0,P801,,,,,,,3,,VC1 VC2 AP8,,CE8,80,electric storage
2795,a,"BATTERIES, WET, FILLED WITH ALKALI",8,C11,,8,295 598,1 L,E0,P801,,,,,,,3,,VC1 VC2 AP8,,CE8,80,electric storage
2795,b,"BATTERIES, WET, FILLED WITH ALKALI",8,C11,,8,295 598,1 L,E0,P801,,,,,,,3,,VC1 VC2 AP8,,CE8,80,electric storage
2796,a,SULPHURIC ACID,8,C1,II,8,,1 L,E2,P001 IBC02,,MP15,T8,TP2,L4BN,TU42,2,,,,CE6,80,with not more than 51% acid
2796,b,"BATTERY FLUID, ACID",8,C1,II,8,,1 L,E2,P001 IBC02,,MP15,T8,TP2,L4BN,TU42,2,,,,CE6,80,
2797,,"BATTERY FLUID, ALKALI",8,C5,II,8,,1 L,E2,P001 IBC02,,MP15,T7,TP2 TP28,L4BN,,2,,,,CE6,80,
2798,,PHENYLPHOSPHORUS DICHLORIDE,8,C3,II,8,,1 L,E0,P001 IBC02,,MP15,T7,TP2,L4BN,,2,,,,CE6,80,
2799,,PHENYLPHOSPHORUS THIODICHLORIDE,8,C3,II,8,,1 L,E0,P001 IBC02,,MP15,T7,TP2,L4BN,,2,,,,CE6,80,
2800,,"BATTERIES, WET, NON-SPILLABLE",8,C11,,8,238 295 598,1 L,E0,P003 P801,PP16,,,,,,3,,VC1 VC2 AP8,,CE8,80,electric storage
2801,a,"DYE, LIQUID, CORROSIVE, N.O.S.",8,C9,I,8,274,0,E0,P001,,MP8 MP17,T14,TP2 TP27,L10BH,TU38 TE22,1,,,,,88,
2801,b,"DYE INTERMEDIATE, LIQUID, CORROSIVE, N.O.S.",8,C9,I,8,274,0,E0,P001,,MP8 MP17,T14,TP2 TP27,L10BH,TU38 TE22,1,,,,,88,
2801,c,"DYE, LIQUID, CORROSIVE, N.O.S.",8,C9,II,8,274,1 L,E2,P001 IBC02,,MP15,T11,TP2 TP27,L4BN,,2,,,,CE6,80,
2801,d,"DYE INTERMEDIATE, LIQUID, CORROSIVE, N.O.S.",8,C9,II,8,274,1 L,E2,P001 IBC02,,MP15,T11,TP2 TP27,L4BN,,2,,,,CE6,80,
2801,e,"DYE, LIQUID, CORROSIVE, N.O.S.",8,C9,III,8,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BN,,3,W12,,,CE8,80,
2801,f,"DYE INTERMEDIATE, LIQUID, CORROSIVE, N.O.S.",8,C9,III,8,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BN,,3,W12,,,CE8,80,
2802,,COPPER CHLORIDE,8,C2,III,8,,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV,,3,,VC1 VC2 AP7,,CE11,80,
2803,,GALLIUM,8,C10,III,8,,5 kg,E0,P800,PP41,MP10,T1,TP33,SGAV L4BN,,3,,VC1 VC2 AP7,,CE11,80,
2805,,"LITHIUM HYDRIDE, FUSED SOLID",4.3,W2,II,4.3,,500 g,E2,P410 IBC04,PP40,MP14,T3,TP33,SGAN,,2,W1,,CW23,CE10,423,
2806,,LITHIUM NITRIDE,4.3,W2,I,4.3,,0,E0,P403 IBC04,,MP2,,,,,1,W1,,CW23,,X423,
2807,,MAGNETIZED MATERIAL,9,M11,,,,,,,,,,,NOT SUBJECT TO RID,,,,,,,,
2809,,MERCURY,8,CT1,III,8+6.1,365,5 kg,E0,P800,,MP15,,,L4BN,,3,,,CW13 CW28,CE8,86,
2810,a,"TOXIC LIQUID, ORGANIC, N.O.S.",6.1,T1,I,6.1,274 315 614,0,E5,P001,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,66,
2810,b,"TOXIC LIQUID, ORGANIC, N.O.S.",6.1,T1,II,6.1,274 614,100 mL,E4,P001 IBC02,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
2810,c,"TOXIC LIQUID, ORGANIC, N.O.S.",6.1,T1,III,6.1,274 614,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,
2811,a,"TOXIC SOLID, ORGANIC, N.O.S.",6.1,T2,I,6.1,274 614,0,E5,P002 IBC07,,MP18,T6,TP33,S10AH L10CH,TU15 TU38 TE22,1,W10,,CW13 CW28 CW31,,66,
2811,b,"TOXIC SOLID, ORGANIC, N.O.S.",6.1,T2,II,6.1,274 614,500 g,E4,P002 IBC08,B4,MP10,T3,TP33,SGAH L4BH,TU15,2,W11,,CW13 CW28 CW31,CE9,60,
2811,c,"TOXIC SOLID, ORGANIC, N.O.S.",6.1,T2,III,6.1,274 614,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
2812,,"SODIUM ALUMINATE, SOLID",8,C6,,,,,,,,,,,NOT SUBJECT TO RID,,,,,,,,
2813,a,"WATER-REACTIVE SOLID, N.O.S.",4.3,W2,I,4.3,274,0,E0,P403 IBC99,,MP2,T9,TP7 TP33,S10AN L10DH,TU4 TU14 TU22 TU38 TE21 TE22 TM2,0,W1,,CW23,,X423,
2813,b,"WATER-REACTIVE SOLID, N.O.S.",4.3,W2,II,4.3,274,500 g,E2,P410 IBC07,,MP14,T3,TP33,SGAN,,0,W1,,CW23,CE10,423,
2813,c,"WATER-REACTIVE SOLID, N.O.S.",4.3,W2,III,4.3,274,1 kg,E1,P410 IBC08 R001,B4,MP14,T1,TP33,SGAN,,0,W1,VC1 VC2 AP3 AP4 AP5,CW23,CE11,423,
2814,,"INFECTIOUS SUBSTANCE, AFFECTING HUMANS",6.2,I1,,6.2,318,0,E0,P620,,MP5,,,,,0,W9,,CW13 CW18 CW26 CW28,CE14,606,
2815,,N-AMINOETHYLPIPERAZINE,8,CT1,III,8+6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BN,,3,W12,,,CE8,86,
2817,a,AMMONIUM HYDROGENDIFLUORIDE SOLUTION,8,CT1,II,8+6.1,,1 L,E2,P001 IBC02,,MP15,T8,TP2,L4DH,TU14 TE17 TE21,2,,,CW13 CW28,CE6,86,
2817,b,AMMONIUM HYDROGENDIFLUORIDE SOLUTION,8,CT1,III,8+6.1,,5 L,E1,P001 IBC03 R001,,MP19,T4,TP1,L4DH,TU14 TE21,3,W12,,CW13 CW28,CE8,86,
2818,a,AMMONIUM POLYSULPHIDE SOLUTION,8,CT1,II,8+6.1,,1 L,E2,P001 IBC02,,MP15,T7,TP2,L4BN,,2,,,CW13 CW28,CE6,86,
2818,b,AMMONIUM POLYSULPHIDE SOLUTION,8,CT1,III,8+6.1,,5 L,E1,P001 IBC03 R001,,MP19,T4,TP1,L4BN,,3,W12,,CW13 CW28,CE8,86,
2819,,AMYL ACID PHOSPHATE,8,C3,III,8,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BN,,3,W12,,,CE8,80,
2820,,BUTYRIC ACID,8,C3,III,8,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BN,,3,W12,,,CE8,80,
2821,a,PHENOL SOLUTION,6.1,T1,II,6.1,,100 mL,E4,P001 IBC02,,MP15,T7,TP2,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
2821,b,PHENOL SOLUTION,6.1,T1,III,6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,
2822,,2-CHLOROPYRIDINE,6.1,T1,II,6.1,,100 mL,E4,P001 IBC02,,MP15,T7,TP2,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
2823,,"CROTONIC ACID, SOLID",8,C4,III,8,,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV L4BN,,3,,VC1 VC2 AP7,,CE11,80,
2826,,ETHYL CHLOROTHIOFORMATE,8,CF1,II,8+3,,0,E0,P001,,MP15,T7,TP2,L4BN,,2,,,,CE6,83,
2829,,CAPROIC ACID,8,C3,III,8,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BN,,3,W12,,,CE8,80,
2830,,LITHIUM FERROSILICON,4.3,W2,II,4.3,,500 g,E2,P410 IBC07,,MP14,T3,TP33,SGAN,,2,W1,,CW23,CE10,423,
2831,,"1,1,1-TRICHLOROETHANE",6.1,T1,III,6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,
2834,,PHOSPHOROUS ACID,8,C2,III,8,,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV,,3,,VC1 VC2 AP7,,CE11,80,
2835,,SODIUM ALUMINIUM HYDRIDE,4.3,W2,II,4.3,,500 g,E0,P410 IBC04,,MP14,T3,TP33,SGAN,,2,W1,,CW23,CE10,423,
2837,a,"BISULPHATES, AQUEOUS SOLUTION",8,C1,II,8,,1 L,E2,P001 IBC02,,MP15,T7,TP2,L4BN,,2,,,,CE6,80,
2837,b,"BISULPHATES, AQUEOUS SOLUTION",8,C1,III,8,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BN,,3,W12,,,CE8,80,
2838,,"VINYL BUTYRATE, STABILIZED",3,F1,II,3,386 676,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,339,
2839,,ALDOL,6.1,T1,II,6.1,,100 mL,E4,P001 IBC02,,MP15,T7,TP2,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
2840,,BUTYRALDOXIME,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
2841,,DI-n-AMYLAMINE,3,FT1,III,3+6.1,,5 L,E1,P001 IBC03 R001,,MP19,T4,TP1,L4BH,TU15,3,W12,,CW13 CW28,CE4,36,
2842,,NITROETHANE,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
2844,,CALCIUM MANGANESE SILICON,4.3,W2,III,4.3,,1 kg,E1,P410 IBC08 R001,B4,MP14,T1,TP33,SGAN,,3,W1,VC1 VC2 AP3 AP4 AP5,CW23,CE11,423,
2845,,"PYROPHORIC LIQUID, ORGANIC, N.O.S.",4.2,S1,I,4.2,274,0,E0,P400,,MP2,T22,TP2 TP7,L21DH,TU14 TU38 TC1 TE21 TE22 TE25 TM1,0,W1,,,,333,
2846,,"PYROPHORIC SOLID, ORGANIC, N.O.S.",4.2,S2,I,4.2,274,0,E0,P404,,MP13,,,,,0,W1,,,,43,
2849,,3-CHLOROPROPANOL-1,6.1,T1,III,6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,
2850,,PROPYLENE TETRAMER,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
2851,,BORON TRIFLUORIDE DIHYDRATE,8,C1,II,8,,1 L,E2,P001 IBC02,,MP15,T7,TP2,L4BN,,2,,,,CE6,80,
2852,,"DIPICRYL SULPHIDE, WETTED",4.1,D,I,4.1,545,0,E0,P406,PP24,MP2,,,,,1,W1,,,,40,"with not less than 10% water, by mass"
2853,,MAGNESIUM FLUOROSILICATE,6.1,T5,III,6.1,,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
2854,,AMMONIUM FLUOROSILICATE,6.1,T5,III,6.1,,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
2855,,ZINC FLUOROSILICATE,6.1,T5,III,6.1,,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
2856,,"FLUOROSILICATES, N.O.S.",6.1,T5,III,6.1,274,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
2857,,REFRIGERATING MACHINES,2,6A,,2.2,119,0,E0,P003,PP32,MP9,,,,,3,,,CW9,CE2,20,"containing non-flammable, non-toxic gases or ammonia solutions (UN 2672)"
2858,,"ZIRCONIUM, DRY",4.1,F3,III,4.1,546,5 kg,E1,P002 LP02 R001,,MP11,,,,,3,W1,VC1 VC2,,CE11,40,"coiled wire, finished metal sheets, strip (thinner than 254 microns but not thinner than 18 microns)"
2859,,AMMONIUM METAVANADATE,6.1,T5,II,6.1,,500 g,E4,P002 IBC08,B4,MP10,T3,TP33,SGAH,TU15,2,W11,,CW13 CW28 CW31,CE9,60,
