UNNO,VARIANT,STANDARD,TYPE,COUNTRY,CODE,HASFLASHPOINTLOWER,FLASHPOINTLOWER,HASFLASHPOINTUPPER,FLASHPOINTUPPER
2994,b,IMO,PSA,SG,2,1,23.0,1,60.0
2994,b,IMO,PSA,SG,2,1,60.1,0,0
3295,a,IMO,PSA,SG,1S,0,0,1,-26.1
2400,,IMO,PSA,SG,2S,1,-26,1,22.9
3170,a,IMO,PSA,SG,2,0,0,1,-26.1
3170,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3170,a,IMO,PSA,SG,2,1,23.0,1,60.0
3170,a,IMO,PSA,SG,2,1,60.1,0,0
3329,d,IMO,PSA,SG,2,0,0,1,-26.1
3329,d,IMO,PSA,SG,2,1,-26.0,1,22.9
3329,d,IMO,PSA,SG,2,1,23.0,1,60.0
3329,d,IMO,PSA,SG,2,1,60.1,0,0
474,,IMO,PSA,SG,1,0,0,0,0
2453,a,IMO,PSA,SG,2S,0,0,1,-26.1
2453,a,IMO,PSA,SG,2S,1,-26.0,1,22.9
2453,a,IMO,PSA,SG,2S,1,23.0,1,60.0
2453,a,IMO,PSA,SG,2S,1,60.1,0,0
1180,,IMO,PSA,SG,2S,1,23,1,60
1837,,IMO,PSA,SG,2,0,0,1,-26.1
1837,,IMO,PSA,SG,2,1,-26.0,1,22.9
1837,,IMO,PSA,SG,2,1,23.0,1,60.0
1837,,IMO,PSA,SG,2,1,60.1,0,0
2398,,IMO,PSA,SG,1S,0,0,1,-26.1
2398,,IMO,PSA,SG,2S,1,-26,1,22.9
1026,,IMO,PSA,SG,2,0,0,1,-26.1
1026,,IMO,PSA,SG,2,1,-26.0,1,22.9
1026,,IMO,PSA,SG,2,1,23.0,1,60.0
1026,,IMO,PSA,SG,2,1,60.1,0,0
1968,,IMO,PSA,SG,2,0,0,1,-26.1
1968,,IMO,PSA,SG,2,1,-26.0,1,22.9
1968,,IMO,PSA,SG,2,1,23.0,1,60.0
1968,,IMO,PSA,SG,2,1,60.1,0,0
3271,b,IMO,PSA,SG,3,1,23,1,60
3065,b,IMO,PSA,SG,3,1,23,1,60
3327,b,IMO,PSA,SG,2,0,0,1,-26.1
3327,b,IMO,PSA,SG,2,1,-26.0,1,22.9
